has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
b'',13.0,b'male',30.0,23.0,7.0,b'[7-37]',b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',1.0,1.0,b'[0-1]',b'[0-1]',b'anthropology',40.0,10.0,15.0,20.0,10.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',1.0,10.0,10.0,6.0,5.0,1.0,b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',60.0,10.0,10.0,10.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,10.0,6.0,6.0,10.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',10.0,10.0,9.0,10.0,10.0,10.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',0.04,b'[0-0.33]',7.0,,3.0,b'[7-10]',b'[0-3]',b'[3-5]',10.0,10.0,b'[9-10]',b'[7-10]',0.0,b'1',b'1',b'1'
b'',13.0,b'male',30.0,30.0,0.0,b'[0-1]',b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',1.0,1.0,b'[0-1]',b'[0-1]',b'anthropology',10.0,20.0,20.0,10.0,10.0,30.0,b'[0-15]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',b'[21-100]',5.0,7.0,8.0,7.0,7.0,5.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',60.0,10.0,10.0,10.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,10.0,6.0,6.0,10.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',5.0,10.0,9.0,10.0,8.0,8.0,b'[0-5]',b'[9-10]',b'[9-10]',b'[9-10]',b'[6-8]',b'[6-8]',7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',0.37,b'[0.33-1]',7.0,,3.0,b'[7-10]',b'[0-3]',b'[3-5]',7.0,5.0,b'[6-8]',b'[5-6]',0.0,b'0',b'1',b'0'
b'',13.0,b'male',30.0,36.0,6.0,b'[4-6]',b'Asian/Pacific Islander/Asian-American',b'Black/African American',b'0',1.0,1.0,b'[0-1]',b'[0-1]',b'anthropology',15.0,15.0,15.0,20.0,20.0,15.0,b'[0-15]',b'[0-15]',b'[0-15]',b'[16-20]',b'[16-20]',b'[0-15]',7.0,10.0,8.0,10.0,,9.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',60.0,10.0,10.0,10.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,10.0,6.0,6.0,10.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',6.0,10.0,9.0,8.0,8.0,8.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',0.48,b'[0.33-1]',7.0,,3.0,b'[7-10]',b'[0-3]',b'[3-5]',6.0,2.0,b'[6-8]',b'[0-4]',0.0,b'0',b'1',b'0'
b'',13.0,b'male',30.0,29.0,1.0,b'[0-1]',b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',1.0,1.0,b'[0-1]',b'[0-1]',b'anthropology',15.0,10.0,20.0,20.0,20.0,15.0,b'[0-15]',b'[0-15]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',5.0,10.0,8.0,8.0,8.0,2.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',60.0,10.0,10.0,10.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,10.0,6.0,6.0,10.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',9.0,10.0,10.0,10.0,9.0,9.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',0.54,b'[0.33-1]',7.0,,3.0,b'[7-10]',b'[0-3]',b'[3-5]',9.0,10.0,b'[9-10]',b'[7-10]',0.0,b'1',b'0',b'0'
b'',13.0,b'male',30.0,30.0,0.0,b'[0-1]',b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',1.0,1.0,b'[0-1]',b'[0-1]',b'anthropology',22.0,12.0,30.0,25.0,10.0,1.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[21-100]',b'[0-15]',b'[0-15]',6.0,8.0,8.0,10.0,8.0,6.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',60.0,10.0,10.0,10.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,10.0,6.0,6.0,10.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',10.0,10.0,9.0,10.0,9.0,9.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',0.7,b'[0.33-1]',7.0,,3.0,b'[7-10]',b'[0-3]',b'[3-5]',10.0,10.0,b'[9-10]',b'[7-10]',0.0,b'1',b'0',b'0'
b'',13.0,b'male',30.0,29.0,1.0,b'[0-1]',b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',1.0,1.0,b'[0-1]',b'[0-1]',b'anthropology',15.0,22.0,22.0,16.0,15.0,10.0,b'[0-15]',b'[21-100]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',6.0,7.0,7.0,5.0,6.0,,b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',60.0,10.0,10.0,10.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,10.0,6.0,6.0,10.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',4.0,6.0,8.0,5.0,5.0,5.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',0.74,b'[0.33-1]',7.0,,3.0,b'[7-10]',b'[0-3]',b'[3-5]',4.0,1.0,b'[0-5]',b'[0-4]',0.0,b'0',b'0',b'0'
b'',13.0,b'male',30.0,22.0,8.0,b'[7-37]',b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',1.0,1.0,b'[0-1]',b'[0-1]',b'anthropology',15.0,25.0,15.0,20.0,10.0,15.0,b'[0-15]',b'[21-100]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',3.0,9.0,8.0,4.0,6.0,2.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',60.0,10.0,10.0,10.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,10.0,6.0,6.0,10.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',7.0,7.0,8.0,6.0,6.0,6.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',0.11,b'[0-0.33]',7.0,,3.0,b'[7-10]',b'[0-3]',b'[3-5]',5.0,5.0,b'[0-5]',b'[5-6]',0.0,b'0',b'0',b'0'
b'',13.0,b'male',30.0,34.0,4.0,b'[4-6]',b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',1.0,1.0,b'[0-1]',b'[0-1]',b'anthropology',15.0,15.0,10.0,25.0,10.0,25.0,b'[0-15]',b'[0-15]',b'[0-15]',b'[21-100]',b'[0-15]',b'[21-100]',4.0,8.0,8.0,5.0,6.0,3.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',60.0,10.0,10.0,10.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,10.0,6.0,6.0,10.0,b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',4.0,8.0,8.0,6.0,6.0,5.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,8.0,10.0,5.0,9.0,7.0,1.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',b'[9-10]',b'[9-10]',b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',0.31,b'[0-0.33]',7.0,,3.0,b'[7-10]',b'[0-3]',b'[3-5]',5.0,1.0,b'[0-5]',b'[0-4]',0.0,b'0',b'0',b'0'
b'',13.0,b'male',23.0,34.0,11.0,b'[7-37]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',2.0,60.0,15.0,8.0,5.0,10.0,b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',10.0,,10.0,10.0,,8.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[9-10]',b'[0-5]',b'[6-8]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',6.0,6.0,7.0,7.0,5.0,4.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',0.47,b'[0.33-1]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',7.0,5.0,b'[6-8]',b'[5-6]',0.0,b'0',b'1',b'0'
b'',13.0,b'male',23.0,25.0,2.0,b'[2-3]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',10.0,20.0,20.0,20.0,10.0,20.0,b'[0-15]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[16-20]',8.0,7.0,8.0,7.0,6.0,6.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',8.0,8.0,7.0,7.0,7.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',-0.33,b'[-1-0]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',8.0,6.0,b'[6-8]',b'[5-6]',0.0,b'1',b'1',b'1'
b'',13.0,b'male',23.0,23.0,0.0,b'[0-1]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',40.0,10.0,15.0,20.0,10.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',3.0,6.0,7.0,7.0,6.0,3.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',7.0,8.0,7.0,7.0,6.0,6.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',-0.25,b'[-1-0]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'0',b'1',b'0'
b'',13.0,b'male',23.0,30.0,7.0,b'[7-37]',b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',10.0,20.0,20.0,10.0,10.0,30.0,b'[0-15]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',b'[21-100]',7.0,7.0,7.0,7.0,5.0,5.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',5.0,8.0,7.0,7.0,6.0,6.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',-0.05,b'[-1-0]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',8.0,6.0,b'[6-8]',b'[5-6]',0.0,b'0',b'1',b'0'
b'',13.0,b'male',23.0,36.0,13.0,b'[7-37]',b'European/Caucasian-American',b'Black/African American',b'0',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',15.0,15.0,15.0,20.0,20.0,15.0,b'[0-15]',b'[0-15]',b'[0-15]',b'[16-20]',b'[16-20]',b'[0-15]',9.0,10.0,9.0,10.0,,7.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[0-5]',b'[6-8]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',4.0,7.0,5.0,5.0,6.0,3.0,b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',-0.52,b'[-1-0]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',5.0,5.0,b'[0-5]',b'[5-6]',0.0,b'0',b'1',b'0'
b'',13.0,b'male',23.0,29.0,6.0,b'[4-6]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',15.0,10.0,20.0,20.0,20.0,15.0,b'[0-15]',b'[0-15]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',8.0,8.0,8.0,10.0,,10.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',7.0,8.0,7.0,8.0,7.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',0.02,b'[0-0.33]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'1',b'0',b'0'
b'',13.0,b'male',23.0,30.0,7.0,b'[7-37]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',22.0,12.0,30.0,25.0,10.0,1.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[21-100]',b'[0-15]',b'[0-15]',8.0,8.0,8.0,8.0,6.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',6.0,8.0,7.0,6.0,6.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',0.21,b'[0-0.33]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',7.0,5.0,b'[6-8]',b'[5-6]',0.0,b'0',b'1',b'0'
b'',13.0,b'male',23.0,29.0,6.0,b'[4-6]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',15.0,22.0,22.0,16.0,15.0,10.0,b'[0-15]',b'[21-100]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,6.0,8.0,7.0,8.0,,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',4.0,6.0,6.0,5.0,6.0,3.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',-0.08,b'[-1-0]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',5.0,6.0,b'[0-5]',b'[5-6]',0.0,b'0',b'0',b'0'
b'',13.0,b'male',23.0,22.0,1.0,b'[0-1]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,3.0,b'[2-5]',b'[2-5]',b'MBA',15.0,25.0,15.0,20.0,10.0,15.0,b'[0-15]',b'[21-100]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',8.0,9.0,9.0,8.0,9.0,7.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',50.0,5.0,15.0,20.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,4.0,7.0,9.0,9.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[9-10]',b'[9-10]',9.0,8.0,7.0,9.0,6.0,7.0,b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,4.0,8.0,2.0,4.0,3.0,6.0,b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',b'[9-10]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[6-8]',0.08,b'[0-0.33]',7.0,,2.0,b'[7-10]',b'[0-3]',b'[0-2]',9.0,9.0,b'[9-10]',b'[7-10]',0.0,b'1',b'1',b'1'
